mechanism,variable,replicate,a_boot,b_boot,ab_boot
单一伙伴来源份额（来源集中度）,source_share,1053,-0.012644085602574733,-2.3284208238686195,0.02944075221581241
单一伙伴来源份额（来源集中度）,source_share,1054,-0.012613168936434207,-2.0001857532491942,0.025228680809980992
单一伙伴来源份额（来源集中度）,source_share,1055,-0.012768542281520136,-2.342931701122893,0.02991582248850156
单一伙伴来源份额（来源集中度）,source_share,1056,-0.012833855214082824,-2.1935614277753506,0.028151849767265646
单一伙伴来源份额（来源集中度）,source_share,1057,-0.012712072931934906,-2.3856054265504185,0.0303259901691286
单一伙伴来源份额（来源集中度）,source_share,1058,-0.0127221883003819,-2.0838434821604643,0.02651104916856894
单一伙伴来源份额（来源集中度）,source_share,1059,-0.012731196699017207,-2.107157596357264,0.02682663783505263
单一伙伴来源份额（来源集中度）,source_share,1060,-0.01277076749372781,-2.0228330284880083,0.025833130285453636
单一伙伴来源份额（来源集中度）,source_share,1061,-0.012568272933142275,-2.1133870716963705,0.026561625530454307
单一伙伴来源份额（来源集中度）,source_share,1062,-0.012679444742456322,-2.172173426310401,0.02754195292993475
单一伙伴来源份额（来源集中度）,source_share,1063,-0.012733468684189904,-2.0209837632258147,0.025734133460292175
单一伙伴来源份额（来源集中度）,source_share,1064,-0.012690893771613528,-2.0466057375624933,0.025973256007780356
单一伙伴来源份额（来源集中度）,source_share,1065,-0.012688745228014156,-2.234328405311455,0.028350823890712206
单一伙伴来源份额（来源集中度）,source_share,1066,-0.012577261076735733,-2.3002622822100407,0.02893099926832365
单一伙伴来源份额（来源集中度）,source_share,1067,-0.012846285555050739,-2.4721710866892592,0.03175821572055032
单一伙伴来源份额（来源集中度）,source_share,1068,-0.012612915419407678,-2.26261480273557,0.028538169133603533
单一伙伴来源份额（来源集中度）,source_share,1069,-0.012485575093864108,-2.280202018307126,0.028469633528754125
单一伙伴来源份额（来源集中度）,source_share,1070,-0.012654206680067417,-1.9942331761115306,0.02523543877876259
单一伙伴来源份额（来源集中度）,source_share,1071,-0.01274853340934511,-1.884155665284676,0.024020221447288555
单一伙伴来源份额（来源集中度）,source_share,1072,-0.01276083584237484,-2.1694046392753057,0.02768341647747858
单一伙伴来源份额（来源集中度）,source_share,1073,-0.012499923123938913,-2.077591054786601,0.02596972846781567
单一伙伴来源份额（来源集中度）,source_share,1074,-0.01260527134295962,-2.183494527247901,0.02752354099182713
单一伙伴来源份额（来源集中度）,source_share,1075,-0.012678084180237524,-2.264529028340813,0.02870988964989631
单一伙伴来源份额（来源集中度）,source_share,1076,-0.012544466249783157,-2.2395930404449413,0.028094499309110812
单一伙伴来源份额（来源集中度）,source_share,1077,-0.012576112249947442,-2.3179375597365226,0.02915064293961576
单一伙伴来源份额（来源集中度）,source_share,1078,-0.012707974901481617,-2.0531977703188518,0.026091985732989986
单一伙伴来源份额（来源集中度）,source_share,1079,-0.012631901850563659,-2.014468584633147,0.025446569442129807
单一伙伴来源份额（来源集中度）,source_share,1080,-0.012615429155979338,-2.1318817725030335,0.026894603469935677
单一伙伴来源份额（来源集中度）,source_share,1081,-0.01273907819294053,-2.2634348131872915,0.028834073069816647
单一伙伴来源份额（来源集中度）,source_share,1082,-0.012644620321880006,-2.108802997713676,0.026665013239731822
单一伙伴来源份额（来源集中度）,source_share,1083,-0.012717718271112835,-2.3413687006234216,0.029776867503330206
单一伙伴来源份额（来源集中度）,source_share,1084,-0.012776170812102666,-1.99549391268586,0.02549477108298563
单一伙伴来源份额（来源集中度）,source_share,1085,-0.01251642459222938,-2.329029222435976,0.029151118635718523
单一伙伴来源份额（来源集中度）,source_share,1086,-0.012523689600788476,-2.1531181602508735,0.02696498351280268
单一伙伴来源份额（来源集中度）,source_share,1087,-0.01283021474282945,-1.9098176971104928,0.024503371173583633
单一伙伴来源份额（来源集中度）,source_share,1088,-0.012838952158587984,-2.315546697370656,0.029729193268518264
单一伙伴来源份额（来源集中度）,source_share,1089,-0.012576893428824634,-2.0837115314513532,0.02620661786747664
单一伙伴来源份额（来源集中度）,source_share,1090,-0.012722132606487436,-2.156002486129624,0.027428949528457664
单一伙伴来源份额（来源集中度）,source_share,1091,-0.01272527707468164,-2.1203476750093087,0.02698201165915047
单一伙伴来源份额（来源集中度）,source_share,1092,-0.0129310308867441,-2.238226199014508,0.02894257211097645
单一伙伴来源份额（来源集中度）,source_share,1093,-0.012621388114255349,-2.1949566560653153,0.027703399850168436
单一伙伴来源份额（来源集中度）,source_share,1094,-0.012587708880772668,-2.190090039337565,0.027568215837861225
单一伙伴来源份额（来源集中度）,source_share,1095,-0.012766913760071876,-2.122872985678501,0.027102536331743723
单一伙伴来源份额（来源集中度）,source_share,1096,-0.012684233913885175,-1.9965242369503662,0.025324380436219558
单一伙伴来源份额（来源集中度）,source_share,1097,-0.012796074155466932,-1.7193192081020539,0.022000536083792564
单一伙伴来源份额（来源集中度）,source_share,1098,-0.012611071747946857,-2.056739163070773,0.02593768515229769
单一伙伴来源份额（来源集中度）,source_share,1099,-0.012696114674067104,-2.1839791045311125,0.027728049156893392
单一伙伴来源份额（来源集中度）,source_share,1100,-0.012696128602397602,-1.9318637762497142,0.024527190945579837
单一伙伴来源份额（来源集中度）,source_share,1101,-0.012678894490465522,-2.064264545540264,0.02617259237331377
单一伙伴来源份额（来源集中度）,source_share,1102,-0.01266216082760116,-2.127374052199933,0.026937152389421137
单一伙伴来源份额（来源集中度）,source_share,1103,-0.012572759558591863,-2.2287885100557983,0.028022022043883755
单一伙伴来源份额（来源集中度）,source_share,1104,-0.012592586237451301,-2.209145558002443,0.027818855950228236
单一伙伴来源份额（来源集中度）,source_share,1105,-0.01262642946509191,-2.262858388635214,0.028571821833594063
单一伙伴来源份额（来源集中度）,source_share,1106,-0.01273369128966507,-2.102182728281195,0.026768545896398602
单一伙伴来源份额（来源集中度）,source_share,1107,-0.01257417357059092,-2.1355769367226776,0.02685311507570181
单一伙伴来源份额（来源集中度）,source_share,1108,-0.012659794494955775,-2.2197612797151804,0.028101721629054225
单一伙伴来源份额（来源集中度）,source_share,1109,-0.01272592564560098,-2.2078066289864506,0.02809638300034652
单一伙伴来源份额（来源集中度）,source_share,1110,-0.012657399128103902,-2.1626092752490202,0.02737300875496636
单一伙伴来源份额（来源集中度）,source_share,1111,-0.01255211188934596,-2.4509482603046675,0.030764576798342012
单一伙伴来源份额（来源集中度）,source_share,1112,-0.01259949763417248,-2.0639531299004528,0.02600477257722364
单一伙伴来源份额（来源集中度）,source_share,1113,-0.01270641014534321,-2.2513704452665877,0.028606836266661228
单一伙伴来源份额（来源集中度）,source_share,1114,-0.012518645175053954,-2.1816165152878013,0.027310883062925655
单一伙伴来源份额（来源集中度）,source_share,1115,-0.012681131743396756,-2.0972037602467073,0.02659491717643556
单一伙伴来源份额（来源集中度）,source_share,1116,-0.012579238615299061,-2.035161577790942,0.025600783107720786
单一伙伴来源份额（来源集中度）,source_share,1117,-0.012754264772623463,-2.1615834124815594,0.027569407170900766
单一伙伴来源份额（来源集中度）,source_share,1118,-0.012642744537460962,-2.209993665250257,0.027940385339166016
单一伙伴来源份额（来源集中度）,source_share,1119,-0.012560923949741992,-2.2367478428669774,0.02809561954900155
单一伙伴来源份额（来源集中度）,source_share,1120,-0.012549082816244206,-2.3164983868128477,0.02906993009981053
单一伙伴来源份额（来源集中度）,source_share,1121,-0.012612830321135957,-1.9393610359999833,0.02446083167849023
单一伙伴来源份额（来源集中度）,source_share,1122,-0.012601703579411596,-2.1408540147926045,0.02697840770120965
单一伙伴来源份额（来源集中度）,source_share,1123,-0.012732517318193566,-1.9578065944480516,0.024927806369483385
单一伙伴来源份额（来源集中度）,source_share,1124,-0.012742454760379347,-2.002254018078828,0.025513631244157235
单一伙伴来源份额（来源集中度）,source_share,1125,-0.012748214655305515,-2.0435799814561317,0.02605199626888803
单一伙伴来源份额（来源集中度）,source_share,1126,-0.012554338864651203,-1.9966008697881026,0.025066003896777173
单一伙伴来源份额（来源集中度）,source_share,1127,-0.012741657946955691,-2.021407372769375,0.02575608131528173
单一伙伴来源份额（来源集中度）,source_share,1128,-0.012682938578452646,-2.1518603452512375,0.027291912588229352
单一伙伴来源份额（来源集中度）,source_share,1129,-0.0128167211054523,-2.275601083337483,0.029165744432401636
单一伙伴来源份额（来源集中度）,source_share,1130,-0.012598239865285597,-2.2076942658006002,0.02781306190977154
单一伙伴来源份额（来源集中度）,source_share,1131,-0.012570354040837898,-2.2230386420057955,0.027944382776476345
单一伙伴来源份额（来源集中度）,source_share,1132,-0.01274230153680638,-2.282832847717064,0.02908854450373723
单一伙伴来源份额（来源集中度）,source_share,1133,-0.01290949603959536,-1.9508886689999774,0.02518498954614667
单一伙伴来源份额（来源集中度）,source_share,1134,-0.012808957597159503,-2.277198837626617,0.029168543351460244
单一伙伴来源份额（来源集中度）,source_share,1135,-0.012556283254726373,-2.4900967895439496,0.0312663606211986
单一伙伴来源份额（来源集中度）,source_share,1136,-0.012652720930428001,-2.0538810207993343,0.025987183380476567
单一伙伴来源份额（来源集中度）,source_share,1137,-0.012643609054714046,-2.323828552400229,0.029381579726730566
单一伙伴来源份额（来源集中度）,source_share,1138,-0.012722873841898297,-2.2090642444730926,0.028105645691079532
单一伙伴来源份额（来源集中度）,source_share,1139,-0.012513101438919075,-2.4338683589346863,0.03045524166432523
单一伙伴来源份额（来源集中度）,source_share,1140,-0.012652594533278026,-2.1133130285899204,0.026738892872642056
单一伙伴来源份额（来源集中度）,source_share,1141,-0.01261066862369704,-2.350446186671317,0.029640697977944334
单一伙伴来源份额（来源集中度）,source_share,1142,-0.012598434508022347,-2.0573404103163506,0.025919268420078367
单一伙伴来源份额（来源集中度）,source_share,1143,-0.01270558165071682,-2.095442862134851,0.026623820379266094
单一伙伴来源份额（来源集中度）,source_share,1144,-0.012651848289945606,-2.1928753849053937,0.027743926688579116
单一伙伴来源份额（来源集中度）,source_share,1145,-0.012796367308791296,-2.2603441008405376,0.02892419335861511
单一伙伴来源份额（来源集中度）,source_share,1146,-0.01258817011482362,-2.3267221243693332,0.02928917391148497
单一伙伴来源份额（来源集中度）,source_share,1147,-0.012792535980231437,-2.25573537469066,0.028856575942611106
单一伙伴来源份额（来源集中度）,source_share,1148,-0.012667061437925285,-2.199938035045864,0.027866750249554588
单一伙伴来源份额（来源集中度）,source_share,1149,-0.012607199975593815,-1.9099023788657572,0.024078521224222944
单一伙伴来源份额（来源集中度）,source_share,1150,-0.012493567735487297,-2.0393049563361436,0.025478194605300573
单一伙伴来源份额（来源集中度）,source_share,1151,-0.01267905966788786,-2.0150260712122887,0.025548635789250262
单一伙伴来源份额（来源集中度）,source_share,1152,-0.012740425084390012,-2.1823600159236927,0.027804194290044
单一伙伴来源份额（来源集中度）,source_share,1153,-0.012664187414323732,-2.218594813620399,0.028096700516135362
单一伙伴来源份额（来源集中度）,source_share,1154,-0.012546439359518794,-2.2857993049964933,0.028678642368168708
单一伙伴来源份额（来源集中度）,source_share,1155,-0.012632514393122442,-1.9231386301636093,0.02429407642551157
单一伙伴来源份额（来源集中度）,source_share,1156,-0.012653698641686898,-1.834900320139647,0.023218275688581903
单一伙伴来源份额（来源集中度）,source_share,1157,-0.012668792316182403,-2.281963470976935,0.02890972128692152
单一伙伴来源份额（来源集中度）,source_share,1158,-0.01282267339218975,-2.247217329091619,0.028815333852210818
单一伙伴来源份额（来源集中度）,source_share,1159,-0.012659556528759436,-2.186474993936322,0.027679803784455816
单一伙伴来源份额（来源集中度）,source_share,1160,-0.01267350736217043,-2.1693582805164917,0.02749337813931114
单一伙伴来源份额（来源集中度）,source_share,1161,-0.012824428950666662,-2.0869733962118464,0.02676424204165033
单一伙伴来源份额（来源集中度）,source_share,1162,-0.012637977711269148,-2.145005060469442,0.02710852614477234
单一伙伴来源份额（来源集中度）,source_share,1163,-0.012694548031903044,-2.239982382851124,0.02843556394972023
单一伙伴来源份额（来源集中度）,source_share,1164,-0.012673562954663504,-2.0749621631211843,0.026297163602861093
单一伙伴来源份额（来源集中度）,source_share,1165,-0.012679721542032505,-2.0017809522722665,0.025382025062957
单一伙伴来源份额（来源集中度）,source_share,1166,-0.012591143678237715,-2.0558560408477007,0.025885578792086344
单一伙伴来源份额（来源集中度）,source_share,1167,-0.012469236803147212,-2.1925822524401974,0.02733982731605472
单一伙伴来源份额（来源集中度）,source_share,1168,-0.012672795166547094,-2.1032334697238246,0.02665384694923616
单一伙伴来源份额（来源集中度）,source_share,1169,-0.012592183689314957,-2.008035173244872,0.02528554775610481
单一伙伴来源份额（来源集中度）,source_share,1170,-0.012496553082415731,-2.264055695482316,0.02829289218014043
单一伙伴来源份额（来源集中度）,source_share,1171,-0.012670670096949471,-2.1358270753263136,0.027062360255592166
单一伙伴来源份额（来源集中度）,source_share,1172,-0.012730646287134743,-2.2576485058976363,0.028741324569261043
单一伙伴来源份额（来源集中度）,source_share,1173,-0.012652209715266897,-2.1950033289284874,0.027771642443312188
单一伙伴来源份额（来源集中度）,source_share,1174,-0.012598738376977774,-1.8760249930953954,0.02363554807668042
单一伙伴来源份额（来源集中度）,source_share,1175,-0.012644770995765506,-2.1838779264898482,0.027614636263171347
单一伙伴来源份额（来源集中度）,source_share,1176,-0.012643994760011273,-2.208391022097153,0.027922884511452344
单一伙伴来源份额（来源集中度）,source_share,1177,-0.012751327745312286,-2.104249174456705,0.02683197088130025
单一伙伴来源份额（来源集中度）,source_share,1178,-0.012717695580142527,-2.3692953901908798,0.030131977511882617
单一伙伴来源份额（来源集中度）,source_share,1179,-0.01267996444523925,-2.0057031063876485,0.0254322440767013
单一伙伴来源份额（来源集中度）,source_share,1180,-0.012647397282659187,-2.100299781600701,0.026563325750586394
单一伙伴来源份额（来源集中度）,source_share,1181,-0.012628194956665438,-2.0783282093784403,0.02624553381196833
单一伙伴来源份额（来源集中度）,source_share,1182,-0.01268846605143177,-2.280599779092596,0.028937312873919194
单一伙伴来源份额（来源集中度）,source_share,1183,-0.012731536576363703,-2.1226204008611718,0.027024219271299794
单一伙伴来源份额（来源集中度）,source_share,1184,-0.012646369283663972,-2.1551371178569645,0.027254659849350417
单一伙伴来源份额（来源集中度）,source_share,1185,-0.012672583217509291,-2.3027111654488515,0.029181298870038376
单一伙伴来源份额（来源集中度）,source_share,1186,-0.012635271844999619,-2.1391343802884273,0.027028544407929074
单一伙伴来源份额（来源集中度）,source_share,1187,-0.012511125780058035,-2.172358463857268,0.02717864998069194
单一伙伴来源份额（来源集中度）,source_share,1188,-0.012604272096209504,-1.9467451423175355,0.02453730547574431
单一伙伴来源份额（来源集中度）,source_share,1189,-0.01247215010443923,-2.3289206217277716,0.029046647575512702
单一伙伴来源份额（来源集中度）,source_share,1190,-0.012601271949982593,-2.188741574245906,0.02758092780530568
单一伙伴来源份额（来源集中度）,source_share,1191,-0.012783023727242864,-2.314417197283972,0.029585249947619942
单一伙伴来源份额（来源集中度）,source_share,1192,-0.012591980527789324,-2.0990881443859117,0.026431677040220824
单一伙伴来源份额（来源集中度）,source_share,1193,-0.012557628071017795,-2.3059893102706734,0.028957756094121972
单一伙伴来源份额（来源集中度）,source_share,1194,-0.012514423107016719,-2.087269191005897,0.02612096979448829
单一伙伴来源份额（来源集中度）,source_share,1195,-0.012654020402899986,-2.2623237493543935,0.02862749088229569
单一伙伴来源份额（来源集中度）,source_share,1196,-0.012894655561008904,-2.1866816064284977,0.02819650613648911
单一伙伴来源份额（来源集中度）,source_share,1197,-0.012546488323875603,-1.808178996657219,0.0226862966690369
单一伙伴来源份额（来源集中度）,source_share,1198,-0.012567373490325502,-1.8038222155464587,0.02266930749291878
单一伙伴来源份额（来源集中度）,source_share,1199,-0.012682732017762578,-2.179000425104183,0.02763567845818709
单一伙伴来源份额（来源集中度）,source_share,1200,-0.012617948770892734,-2.2367829106136554,0.028223612177731446
单一伙伴来源份额（来源集中度）,source_share,1201,-0.012745662152606727,-2.061564145095303,0.026276000099312247
单一伙伴来源份额（来源集中度）,source_share,1202,-0.012651511795679108,-2.1131784543175876,0.026734902141173904
单一伙伴来源份额（来源集中度）,source_share,1203,-0.01270611771986532,-2.1238083920173056,0.026985359443409757
单一伙伴来源份额（来源集中度）,source_share,1204,-0.012536008929295886,-2.1166861664534813,0.02653479668317792
单一伙伴来源份额（来源集中度）,source_share,1205,-0.012686643500282088,-1.9906457896774201,0.025254613468974944
单一伙伴来源份额（来源集中度）,source_share,1206,-0.012686383256586348,-2.428610606372367,0.030810284933450414
单一伙伴来源份额（来源集中度）,source_share,1207,-0.012808604336716522,-2.264817449335627,0.029009150603431563
单一伙伴来源份额（来源集中度）,source_share,1208,-0.012519083785376743,-2.0734210490480645,0.02595733183539646
单一伙伴来源份额（来源集中度）,source_share,1209,-0.012809603945176874,-1.9890721512274405,0.025479226475604473
单一伙伴来源份额（来源集中度）,source_share,1210,-0.012773425470727953,-2.095708276876538,0.026769373483070156
单一伙伴来源份额（来源集中度）,source_share,1211,-0.012569314009297144,-1.8626539782977216,0.023412282743890612
单一伙伴来源份额（来源集中度）,source_share,1212,-0.012772542057355046,-2.2750449523001253,0.029058107335626655
单一伙伴来源份额（来源集中度）,source_share,1213,-0.012685524566943647,-2.0291989527596517,0.02574145316644888
单一伙伴来源份额（来源集中度）,source_share,1214,-0.01268610085870099,-2.1192503055917413,0.026885023121569724
单一伙伴来源份额（来源集中度）,source_share,1215,-0.012563080857034661,-2.2787998435875716,0.028628746691988602
单一伙伴来源份额（来源集中度）,source_share,1216,-0.012816082495729023,-2.1939993190131486,0.02811847626804581
单一伙伴来源份额（来源集中度）,source_share,1217,-0.012764070959781566,-2.0941243193109966,0.02672955141028983
单一伙伴来源份额（来源集中度）,source_share,1218,-0.012638184299500648,-2.2462012371204803,0.028387905208494987
单一伙伴来源份额（来源集中度）,source_share,1219,-0.012756540030499284,-2.122322581456438,0.02707349296798163
单一伙伴来源份额（来源集中度）,source_share,1220,-0.012727386834876665,-2.074045441081464,0.02639717864175619
单一伙伴来源份额（来源集中度）,source_share,1221,-0.012705640875711846,-1.8641778876020452,0.023685574768314708
单一伙伴来源份额（来源集中度）,source_share,1222,-0.01240626060873824,-2.068458227214423,0.025661831825110826
单一伙伴来源份额（来源集中度）,source_share,1223,-0.012577045120372754,-2.096877893124961,0.026372527873744795
单一伙伴来源份额（来源集中度）,source_share,1224,-0.01270652854113321,-2.14765550830142,0.027289246012753943
单一伙伴来源份额（来源集中度）,source_share,1225,-0.012681625486079482,-2.172655866424616,0.027552808008130508
单一伙伴来源份额（来源集中度）,source_share,1226,-0.012630082566802953,-2.177598219144361,0.02750324530511635
单一伙伴来源份额（来源集中度）,source_share,1227,-0.012606469646477256,-2.349560126172362,0.029619658413165155
单一伙伴来源份额（来源集中度）,source_share,1228,-0.012774630513787338,-2.2126541326093006,0.028265838998888425
单一伙伴来源份额（来源集中度）,source_share,1229,-0.01265773313278359,-2.125148055731192,0.026899556957099335
单一伙伴来源份额（来源集中度）,source_share,1230,-0.01262684585772073,-1.9854316667466991,0.025069739617048125
单一伙伴来源份额（来源集中度）,source_share,1231,-0.01259668788005939,-2.179868720081806,0.027459125886375065
单一伙伴来源份额（来源集中度）,source_share,1232,-0.012552323976804605,-2.025166280834196,0.025420543263931287
单一伙伴来源份额（来源集中度）,source_share,1233,-0.012506849380816228,-2.2173931805171225,0.0277326025267767
单一伙伴来源份额（来源集中度）,source_share,1234,-0.012639660858232638,-2.0972374131217255,0.026508369641055747
单一伙伴来源份额（来源集中度）,source_share,1235,-0.012644597235887713,-2.390590696738235,0.030228056516115168
单一伙伴来源份额（来源集中度）,source_share,1236,-0.01259466864318537,-2.286431124723769,0.02879684239136151
单一伙伴来源份额（来源集中度）,source_share,1237,-0.012701174783161113,-2.208714246400836,0.028053265689594997
单一伙伴来源份额（来源集中度）,source_share,1238,-0.012646569264763536,-2.258803070712693,0.028566109489228636
单一伙伴来源份额（来源集中度）,source_share,1239,-0.012676317218184142,-2.21789728319603,0.028114769519141665
单一伙伴来源份额（来源集中度）,source_share,1240,-0.012721809050171496,-2.1115649380237396,0.026862925938575224
单一伙伴来源份额（来源集中度）,source_share,1241,-0.01267985333486277,-1.914972707148898,0.024281573066913142
单一伙伴来源份额（来源集中度）,source_share,1242,-0.012550743137001472,-2.2967312173000063,0.028825683563065092
单一伙伴来源份额（来源集中度）,source_share,1243,-0.012729397550531445,-2.1828407396755343,0.027786247564825995
单一伙伴来源份额（来源集中度）,source_share,1244,-0.0127298460011685,-2.1893111727252874,0.02786959407743052
单一伙伴来源份额（来源集中度）,source_share,1245,-0.012638811072395593,-2.114441337488634,0.026724024588182297
单一伙伴来源份额（来源集中度）,source_share,1246,-0.012504488822834897,-2.195206852064955,0.027449939545456808
单一伙伴来源份额（来源集中度）,source_share,1247,-0.01262756344883966,-2.139185222880828,0.027012697130747863
单一伙伴来源份额（来源集中度）,source_share,1248,-0.012813714929516074,-1.9923822625908671,0.025529818343463608
单一伙伴来源份额（来源集中度）,source_share,1249,-0.012649141753508805,-2.3412408414090313,0.029614687282087063
单一伙伴来源份额（来源集中度）,source_share,1250,-0.012770160270523537,-2.1608753604182147,0.027594724677165915
单一伙伴来源份额（来源集中度）,source_share,1251,-0.012732645803295686,-2.3837199786197227,0.030351062182004496
单一伙伴来源份额（来源集中度）,source_share,1252,-0.012581191123906384,-2.0131346244161334,0.02532763146793287
单一伙伴来源份额（来源集中度）,source_share,1253,-0.012592811016970625,-2.15275940467933,0.02710929234813299
单一伙伴来源份额（来源集中度）,source_share,1254,-0.01278313649509168,-2.224337810913542,0.028434013848101233
单一伙伴来源份额（来源集中度）,source_share,1255,-0.012629547674482053,-2.0567632929493755,0.025975990063428836
单一伙伴来源份额（来源集中度）,source_share,1256,-0.012642159724450458,-2.442163001641268,0.030874214739892273
单一伙伴来源份额（来源集中度）,source_share,1257,-0.01251754545386625,-1.878757223438687,0.023517428941173313
单一伙伴来源份额（来源集中度）,source_share,1258,-0.012668434362918314,-2.2913046739965126,0.029027242867972765
单一伙伴来源份额（来源集中度）,source_share,1259,-0.012820661979815955,-2.0798854715076347,0.026665508586929513
单一伙伴来源份额（来源集中度）,source_share,1260,-0.012669191249916568,-2.024987921037194,0.02565495925039116
单一伙伴来源份额（来源集中度）,source_share,1261,-0.012522371208056845,-2.1119968026815696,0.0264472079534078
单一伙伴来源份额（来源集中度）,source_share,1262,-0.012724188160166277,-2.2490705322892177,0.02861759663833333
单一伙伴来源份额（来源集中度）,source_share,1263,-0.0127260399504308,-2.1544091261196554,0.02741709660857144
单一伙伴来源份额（来源集中度）,source_share,1264,-0.012645129762418807,-2.3486802311766994,0.029699366293657166
单一伙伴来源份额（来源集中度）,source_share,1265,-0.012891199690614454,-2.1072815477846194,0.02716538723683863
单一伙伴来源份额（来源集中度）,source_share,1266,-0.012467595727116703,-2.2084539795975355,0.027534111399564114
单一伙伴来源份额（来源集中度）,source_share,1267,-0.012673628479303926,-2.232523014511001,0.028294167257408073
单一伙伴来源份额（来源集中度）,source_share,1268,-0.012646142719150606,-2.0501189678460388,0.02592609705861874
单一伙伴来源份额（来源集中度）,source_share,1269,-0.012622343967028597,-2.0449544238221087,0.025812118134379433
单一伙伴来源份额（来源集中度）,source_share,1270,-0.012648150578463139,-2.0861449975659054,0.02638587605772119
单一伙伴来源份额（来源集中度）,source_share,1271,-0.012610325542095803,-1.9967105243688361,0.025179169725619836
单一伙伴来源份额（来源集中度）,source_share,1272,-0.012649408616520709,-2.2728693058366187,0.028750452581475166
单一伙伴来源份额（来源集中度）,source_share,1273,-0.012551795799063972,-2.1162301747710637,0.026562489017543853
单一伙伴来源份额（来源集中度）,source_share,1274,-0.012719470518146576,-2.201092223948264,0.027996727650231625
单一伙伴来源份额（来源集中度）,source_share,1275,-0.012645900568754125,-2.0151126129069827,0.025482913737664023
单一伙伴来源份额（来源集中度）,source_share,1276,-0.012785519621033829,-1.8903782188288587,0.024169467808011356
单一伙伴来源份额（来源集中度）,source_share,1277,-0.012688501748532859,-2.1063381082847266,0.026726274769972146
单一伙伴来源份额（来源集中度）,source_share,1278,-0.012637206450584547,-2.1803262517827413,0.027553232973407685
单一伙伴来源份额（来源集中度）,source_share,1279,-0.012708002212684704,-2.450420787171678,0.03113995278538628
单一伙伴来源份额（来源集中度）,source_share,1280,-0.01256127778732161,-2.14948780144337,0.027000313374389368
单一伙伴来源份额（来源集中度）,source_share,1281,-0.012568983787208051,-2.072469331689302,0.026048833429488744
单一伙伴来源份额（来源集中度）,source_share,1282,-0.012753443565060816,-2.2667845831404074,0.02890930925523109
单一伙伴来源份额（来源集中度）,source_share,1283,-0.012482141733267522,-2.3384866090157823,0.029189321295083146
单一伙伴来源份额（来源集中度）,source_share,1284,-0.012676528196390422,-2.1733687496788487,0.027550770236457724
单一伙伴来源份额（来源集中度）,source_share,1285,-0.012777132026809914,-2.2858384007510435,0.029206459038348113
单一伙伴来源份额（来源集中度）,source_share,1286,-0.012736541421253491,-2.1456401737489363,0.027328034948058865
单一伙伴来源份额（来源集中度）,source_share,1287,-0.012596978232468421,-2.3235400860359,0.029269583886062038
单一伙伴来源份额（来源集中度）,source_share,1288,-0.012630729881783698,-2.3110624426507487,0.029190405453056838
单一伙伴来源份额（来源集中度）,source_share,1289,-0.01274619537860425,-2.09991794839875,0.026765964449328262
单一伙伴来源份额（来源集中度）,source_share,1290,-0.01276729172348632,-2.0216454570835376,0.025810937312046367
单一伙伴来源份额（来源集中度）,source_share,1291,-0.01289476570559013,-2.1320594108887696,0.027492406573809202
单一伙伴来源份额（来源集中度）,source_share,1292,-0.012639670255374207,-2.2534690845791854,0.028483106159760872
单一伙伴来源份额（来源集中度）,source_share,1293,-0.012520088261003898,-2.1920064702737605,0.027444114476519097
单一伙伴来源份额（来源集中度）,source_share,1294,-0.012809072286331451,-2.534100956345946,0.032459482330696884
单一伙伴来源份额（来源集中度）,source_share,1295,-0.012744480373291869,-2.1611512549025953,0.027542749751821218
单一伙伴来源份额（来源集中度）,source_share,1296,-0.012641334363507787,-2.137343552656802,0.02701887449882225
单一伙伴来源份额（来源集中度）,source_share,1297,-0.012648982588144531,-1.9148611331500032,0.024221045131929096
单一伙伴来源份额（来源集中度）,source_share,1298,-0.012799357625676785,-2.175680293416123,0.027847310154570357
单一伙伴来源份额（来源集中度）,source_share,1299,-0.012582141423418158,-2.066273371864964,0.025998143784248074
单一伙伴来源份额（来源集中度）,source_share,1300,-0.012790266307596486,-2.1701014099335407,0.027756174947540596
单一伙伴来源份额（来源集中度）,source_share,1301,-0.012479117026869565,-2.154602225435081,0.026887533317557975
单一伙伴来源份额（来源集中度）,source_share,1302,-0.012652125501617793,-2.2562755616059675,0.02854668157167187
单一伙伴来源份额（来源集中度）,source_share,1303,-0.01268243180354948,-2.05900125139264,0.026113142954210192
单一伙伴来源份额（来源集中度）,source_share,1304,-0.012692113964866303,-2.152931087475015,0.027325246720736433
单一伙伴来源份额（来源集中度）,source_share,1305,-0.012653677677039456,-2.148765859754142,0.027189790592755482
单一伙伴来源份额（来源集中度）,source_share,1306,-0.012743575292278141,-2.0711980820188933,0.026394468703429843
单一伙伴来源份额（来源集中度）,source_share,1307,-0.012739859435196859,-2.160274360721462,0.02752159169705118
单一伙伴来源份额（来源集中度）,source_share,1308,-0.012849490546403634,-2.271487128499568,0.029187452383932735
单一伙伴来源份额（来源集中度）,source_share,1309,-0.012659602919449826,-1.8797432388353381,0.023796802994175918
单一伙伴来源份额（来源集中度）,source_share,1310,-0.012549394875088146,-2.312489431140142,0.0290203430158456
单一伙伴来源份额（来源集中度）,source_share,1311,-0.012714495725791442,-1.8828686581712768,0.023939725506545367
单一伙伴来源份额（来源集中度）,source_share,1312,-0.012733697840721913,-2.098103433845194,0.026716615165165776
